bl,var_short,jahr,quartal,monat,wert,name_de,name_en,description_de,description_en,type,BL_long,BL_eng
AT,bip,2022,1,1,9.74029558921381,Schnellschätzung der regionalen Bruttowertschöpfung,Quick estimate of regional gross value added,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Österreich,Austria
AT,bip,2022,2,4,5.94825658842675,Schnellschätzung der regionalen Bruttowertschöpfung,Quick estimate of regional gross value added,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Österreich,Austria
AT,bip,2022,3,7,1.76252831030559,Schnellschätzung der regionalen Bruttowertschöpfung,Quick estimate of regional gross value added,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Österreich,Austria
AT,bip,2022,4,10,2.70517731565485,Schnellschätzung der regionalen Bruttowertschöpfung,Quick estimate of regional gross value added,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Österreich,Austria
AT,bip,2023,1,1,,Schnellschätzung der regionalen Bruttowertschöpfung,Quick estimate of regional gross value added,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Österreich,Austria
AT,bip,2023,2,4,,Schnellschätzung der regionalen Bruttowertschöpfung,Quick estimate of regional gross value added,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Österreich,Austria
AT,usb,2019,1,1,1.99660380336497,Unselbständig aktiv Beschäftigte,Unemployed actively employed,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Österreich,Austria
AT,usb,2019,2,4,1.70094169397483,Unselbständig aktiv Beschäftigte,Unemployed actively employed,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Österreich,Austria
AT,usb,2019,3,7,1.63634018824523,Unselbständig aktiv Beschäftigte,Unemployed actively employed,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Österreich,Austria
AT,usb,2019,4,10,1.32268864703899,Unselbständig aktiv Beschäftigte,Unemployed actively employed,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Österreich,Austria
AT,usb,2020,1,1,-4.91760658714451,Unselbständig aktiv Beschäftigte,Unemployed actively employed,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Österreich,Austria
AT,usb,2020,2,4,-2.83897357867258,Unselbständig aktiv Beschäftigte,Unemployed actively employed,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Österreich,Austria
AT,usb,2020,3,7,-1.03419295307893,Unselbständig aktiv Beschäftigte,Unemployed actively employed,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Österreich,Austria
AT,usb,2020,4,10,-3.26421798222362,Unselbständig aktiv Beschäftigte,Unemployed actively employed,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Österreich,Austria
AT,usb,2021,1,1,4.04539643781137,Unselbständig aktiv Beschäftigte,Unemployed actively employed,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Österreich,Austria
AT,usb,2021,2,4,3.96206890776651,Unselbständig aktiv Beschäftigte,Unemployed actively employed,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Österreich,Austria
AT,usb,2021,3,7,2.5566684450367,Unselbständig aktiv Beschäftigte,Unemployed actively employed,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Österreich,Austria
AT,usb,2021,4,10,4.70691087729507,Unselbständig aktiv Beschäftigte,Unemployed actively employed,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Österreich,Austria
AT,usb,2022,1,1,4.56120594462179,Unselbständig aktiv Beschäftigte,Unemployed actively employed,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Österreich,Austria
AT,usb,2022,2,4,2.32118584513439,Unselbständig aktiv Beschäftigte,Unemployed actively employed,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Österreich,Austria
AT,usb,2022,3,7,1.83970022877251,Unselbständig aktiv Beschäftigte,Unemployed actively employed,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Österreich,Austria
AT,usb,2022,4,10,2.12391447058173,Unselbständig aktiv Beschäftigte,Unemployed actively employed,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Österreich,Austria
AT,usb,2023,1,1,1.48176606785257,Unselbständig aktiv Beschäftigte,Unemployed actively employed,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Österreich,Austria
AT,usb,2023,2,4,,Unselbständig aktiv Beschäftigte,Unemployed actively employed,Veränderung gegen das Vorjahresquartal in %,Change from previous year's quarter in %,Regionale Konjunkturindikatoren,Österreich,Austria
B,BPEW1,2019,1,1,25.3062,Bau – Geschäftslageerwartungen in den n. 6 Monaten,Construction – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Burgenland,Burgenland
B,BPEW1,2019,2,4,18.7227,Bau – Geschäftslageerwartungen in den n. 6 Monaten,Construction – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Burgenland,Burgenland
B,BPEW1,2019,3,7,20.3649,Bau – Geschäftslageerwartungen in den n. 6 Monaten,Construction – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Burgenland,Burgenland
B,BPEW1,2019,4,10,11.6942,Bau – Geschäftslageerwartungen in den n. 6 Monaten,Construction – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Burgenland,Burgenland
B,BPEW1,2020,1,1,23.8505,Bau – Geschäftslageerwartungen in den n. 6 Monaten,Construction – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Burgenland,Burgenland
B,BPEW1,2020,2,4,12.9512,Bau – Geschäftslageerwartungen in den n. 6 Monaten,Construction – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Burgenland,Burgenland
B,BPEW1,2020,3,7,14.3086,Bau – Geschäftslageerwartungen in den n. 6 Monaten,Construction – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Burgenland,Burgenland
B,BPEW1,2020,4,10,21.1371,Bau – Geschäftslageerwartungen in den n. 6 Monaten,Construction – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Burgenland,Burgenland
B,BPEW1,2021,1,1,9.7311,Bau – Geschäftslageerwartungen in den n. 6 Monaten,Construction – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Burgenland,Burgenland
B,BPEW1,2021,2,4,24.9354,Bau – Geschäftslageerwartungen in den n. 6 Monaten,Construction – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Burgenland,Burgenland
B,BPEW1,2021,3,7,52.0515,Bau – Geschäftslageerwartungen in den n. 6 Monaten,Construction – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Burgenland,Burgenland
B,BPEW1,2021,4,10,68.4856,Bau – Geschäftslageerwartungen in den n. 6 Monaten,Construction – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Burgenland,Burgenland
B,BPEW1,2022,1,1,57.3413,Bau – Geschäftslageerwartungen in den n. 6 Monaten,Construction – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Burgenland,Burgenland
B,BPEW1,2022,2,4,82.5341,Bau – Geschäftslageerwartungen in den n. 6 Monaten,Construction – business situation expectations in the next 6 months,Differenz der Anteile von positiven und negativen Einschätzungen der antwortenden Unternehmen in Prozentpunkten,Difference in percentage points between positive and negative assessments by responding companies,WIFO-Konjunkturtest,Burgenland,Burgenland
